V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,location,population,habitat,sex,cluster_inv1,cluster_inv3,batch,weight
PP1640,-0.00882300382950119,-0.00360705004438765,0.0109510774009162,0.0047645904053954,0.00491295594086554,0.00833902976181519,0.0141355822148699,0.00352374410558831,-0.0129056932738972,-0.00306535600889767,-0.00104223938605682,0.00164162258278071,-0.00481648728799716,-0.00563852719397618,-0.000158812389051149,-0.00174468019567538,-0.000547296729441912,-0.001339534909583,0.00313116429783682,-0.0047119732423323,1.53315563540763e-05,0.00132140043594163,0.000160000657632092,0.000329702704442203,-0.00051978161359042,0.00215071153827722,0.00160738054617419,-0.00042862154401563,-0.0024531228176601,0.00270650166882455,0.00241225107363725,3.16578854848795e-05,vejer,cadiz,,female,1,2,2,1
PP1653,-0.0413803147261953,-0.0209121938754938,-0.0753182011438048,-0.00554900974519115,-0.00305649273396404,-0.0464074689543231,-0.0373388890874899,-0.0102573050361528,0.0348589471380821,-0.00440324461241391,0.0483864770856638,-0.0345413123529966,-0.0706567614396247,-0.026472431081439,0.0827765877476871,0.010664260884605,-0.0264574077737855,-5.67748361139896e-05,0.00607675848305003,-0.00241752297661153,-0.00790029202112086,-0.00333694430826993,-0.028115819381948,-0.0480977594590159,0.00766831728313313,0.014985463632789,-0.0172200776292241,0.00674801823860063,0.00025988290275347,0.0278661223714311,-0.0108394103404882,-0.0294918406829393,almensilla,sevilla,,female,NA,,4,
PP1654,-0.017492439120294,-0.00877587682944856,0.0209570647665858,0.0281670360706209,0.0294946959013602,-0.113616579044714,-0.0130057789538986,-0.0255988745083162,-0.0778700893620409,-0.0215511754873566,-0.0078131817953296,0.00887322355116462,0.000473954861308673,-0.052256289788985,-0.0338725937881132,0.0993815048560776,-0.0183154066516778,0.0644537227446342,-0.0595062319360387,0.00661775900667219,-0.0758163994175282,-0.0268328611297852,-0.0181591018541157,0.0292920623206864,0.0232918591797457,-0.0959783343496946,-0.0101714440028819,0.0393587633043589,0.0630922783352576,-0.000701867394416447,0.0127282177088086,0.0447611515003928,pgenil,cordoba,,female,NA,,4,
PP1655,-0.0304067269389664,0.00998822140198453,0.0517120060214014,0.0136618811033324,0.0112168889394701,-0.0675046153547517,0.133045017945364,-0.0359293823774684,-0.148674909243457,-0.0397557753820266,-0.0436644761567946,0.0367031399805462,-0.0371210662928601,-0.0637490551885158,0.0332690632472067,-0.052209336114842,0.0299136615125038,0.0330610621601619,0.0147498027027618,-0.0647689432213052,-0.0641099170840368,-0.0145569518801402,0.0128033960459531,0.0387445771608148,0.0913369364627305,0.0199563383372513,-0.0473117430832333,0.0271921890752048,-0.0806300520781326,0.0672524584851802,0.0184430246802462,0.053655151071447,campillos,malaga,natural,female,NA,,4,
PP1656,-0.0051591346536962,-0.064398621989924,-0.107938964016086,-0.0440224024335574,-0.0461369825062873,0.0445323319591431,-0.0166898765548449,0.0241563307252017,-0.00590850590536444,-0.00503896129101264,-0.029458253690536,-0.00380255570010083,-0.00592103317890727,0.0136749665684802,0.0242200840027086,0.0153162096377861,-0.00525136537223609,-0.0154878127382408,-0.00043617356767796,-0.0267890291476321,0.0603855697366691,0.00809811838785486,-0.0201404755503951,-0.0214297163356439,0.0129812825651024,0.0601693220728406,-0.00455267235973803,-0.00429202578152913,-0.0332530739369151,0.0191443576672655,0.00928116203690404,-0.00065245389802301,rinconada,sevilla,urbano,female,2,3,NA,1
PP1661,-0.0147861732648207,-0.0174252230981656,-0.0178438725280537,-0.00965676962873431,-0.00280883440688994,-0.00710405347847212,0.0018653461808043,-0.000949890150235622,-0.0146002058575483,-0.00516516069288091,-0.00473749596474395,0.00100149734280127,0.000153827099500693,0.000868742921600097,-0.000646097221406369,-0.000218621892844857,5.14762728859009e-05,0.000412792244997541,0.00157631023802822,-0.00291816641539423,0.0017950480018217,-0.00104650547022543,-0.0024836301205122,0.00177907474173789,0.00274232780789273,0.00306061094095879,0.000662799916470683,-0.00165183970186851,-0.0102489385021293,0.0015048519126061,-0.00136260426559829,-0.00354315322994043,fpiedra,malaga,,female,2,1,NA,1
PP1664,-0.130364867370621,0.21329962844476,0.0337990422349391,-0.0784257849177242,0.0317374031715013,-0.0198902530695532,-0.142769940190857,0.185600908492658,0.0259043163583091,0.123246792522037,0.0201880807539147,0.217307120324449,-0.035654206881318,-0.0241028277738369,0.159750953816049,0.0266576570037241,0.120850807916955,-0.211699333632455,-0.215159317551152,-0.00105908335201991,0.0174782474029575,-0.588702343181342,0.418046136576007,-0.030679607525314,-0.0524875994948599,0.0936423988031464,0.0269984536937217,0.0661302074478167,-0.0845960178228998,0.031764293738822,0.0202123971822139,-0.0344775146877577,medina,cadiz,,female,NA,,4,
PP1667,-0.0115415128998819,-0.00903229631550483,0.0105785682062575,0.0100695437357453,0.0154572618860782,0.00337155537777227,-0.00322743061940941,0.0031252350307296,-0.00487432989751432,-0.00275559878332149,0.00274212818095357,0.00024696540415546,0.0014803186053404,0.0026704923822654,0.00183705462393691,0.00536937025481147,-0.00304030990952841,-0.00265550509829897,0.00101625391196085,-0.00177964597154706,0.000203633368317863,-0.00034288272448009,0.000910435251085491,0.00367612428611647,-0.000137003151820035,0.0037530254522486,0.000673051184247098,-0.000249224422178056,-0.00204192715592339,-0.00100544870751166,-0.000316186410227536,0.00162273683883965,benalup,cadiz,natural,female,2,2,2,1
PP1668,-0.031530789914993,-0.0693029920194158,-0.0793959148265849,-0.00300193373049741,-0.00822182984302363,0.0945034804192072,0.00301818383852149,-0.00897562538388758,0.0848597540368811,0.00165125341883536,0.00335639677865129,-0.000764800164266344,0.0702990410887562,0.00351069637804997,-0.000741326043239699,-0.120013060143325,-0.180420796863001,-0.00885020417468919,-0.049645681900524,0.0530633057428673,0.0346837214626564,-0.085135376707449,-0.0290945134585566,0.105176834196524,0.0301201955052899,0.0223320121171719,-0.0186651199725212,-0.0123406873687601,0.0323635388944046,-0.0258916694887155,0.0220286946302712,-0.0319827980774746,edarmo,huelva,urbano,female,NA,,4,
PP1670,-0.0531306815315824,-0.0166445530575777,-0.0832916265991457,-0.0439620889675552,-0.0945324977036332,-0.0149626642213933,0.146988329248436,-0.029125549504251,0.112293799680194,0.0619094163886028,0.0282646924753427,0.0599657115229124,-0.00578203752647177,0.076501816886437,0.013976317265688,0.0450888922770735,0.0112785685812426,-0.024180583180756,0.0317587083494377,0.0286636981630574,-0.0392311049905282,-0.0698549601819493,-0.0780549191985443,-0.107329687756455,-0.036933633379302,-0.0490615065522163,0.016420521267225,0.00391209419976817,-0.136920513815946,0.00024831474827044,-0.0151233693808993,-0.00867309289097096,granjaescuela,huelva,urbano,female,NA,,4,
PP1671,-0.0250310372661289,-0.0172564404745015,0.0281903601271168,0.0506305547224006,0.061089373900579,-0.0822294449977998,-0.00705935471577776,-0.0210205925228471,-0.0327891533711973,-0.0131790960416936,0.017888403190162,0.00513937859581477,-0.0124199793739165,-0.0633609361595944,-0.0468799597932447,0.106810283226609,-0.0076732889625804,0.0682631672852593,-0.106560508690906,-0.0549505927092568,-0.0602602787264576,0.00670121474411237,0.0164511314956597,0.0301286661139041,0.0913367020638826,-0.16149596760494,0.0198349651640976,0.0696177066145554,0.0138145265321666,0.0305875617870577,0.0747122524447879,0.0455215420032502,pgenil,cordoba,,female,NA,,4,
PP1679,-0.00904368462217337,-0.0383502221033343,0.0334625733565639,0.0684188931916206,0.0793745534089009,0.0249959402353694,0.00262546990120187,0.0117247728282242,-0.060960509745346,-0.0236468794981525,0.0178642073490928,0.0142260870802442,0.0184549149557405,-0.010107898656064,0.0146177739862762,0.0339772647171281,0.0616310570109197,0.0409515664092702,-0.00475939391012002,0.0406399519067867,0.05652799096018,-0.0244211698150627,0.00829150068160575,0.00375394176318507,-0.0265738803595231,0.0542630134358794,0.0386069139617574,-0.0530370764409056,-0.0649666707586208,-0.0170661229081979,-0.02401101667678,0.0168622694479532,fpiedra,malaga,,female,NA,,4,
PP1685,-0.0226804707243905,-0.00729474383095946,0.0123876011537569,0.0431626200482853,0.0212894220274467,-0.0377584336487518,-0.0251868681324348,0.0130455506619943,-0.0239158674142013,-0.00820949628954082,0.045208939290136,-0.0263686329895582,-0.0954819468387918,0.0134213017962059,0.0599665582110599,0.0527215126224403,-0.0110416067802624,0.0379995080334257,0.00394186125028271,0.0319407275589331,-0.0269941680624188,0.0248097024386619,-0.00126978491134435,-0.105727476669903,-0.0160420458379382,0.0139478620351573,0.0140926069914821,-0.0135093096624693,0.0129060849575493,-0.00208343935647291,-0.021931294572995,-0.0452837922835923,almensilla,sevilla,,female,NA,,4,
PP1686,-0.125228451679166,0.199805980650596,0.0466094815735196,-0.0693779930536806,0.0084019944762238,-0.0190839243671203,-0.01229930649829,0.111565288949367,-0.0254022209764215,0.0824282139165556,-0.0257985234014028,-0.265999739691176,0.0769499685200557,0.0476956577695097,0.00491154936850273,0.056642333469139,-0.0690515580603343,0.10932018806262,0.0587851350518133,0.087237112626519,0.0231566203097361,0.0329304605990157,-0.0617470499133498,-0.0199118505566712,-0.121712483690349,0.159143359571957,0.310077017110271,0.368065785586796,0.064689382431273,0.0449709126335633,0.0446907970065166,-0.0869377238010053,benalup,cadiz,natural,female,NA,,4,
PP1693,0.0631404083219357,0.0233221086957379,0.031116513047139,-0.00246597855341136,0.0313065574263647,-0.0829693840744431,-0.0537414410777176,-0.00392483479085908,0.0471226032583299,0.0118065513392935,0.0451498146252977,-0.0210832301417586,-0.0584610595243214,0.00802981489648483,0.036793935313591,-0.00363455024501853,0.00982461919930962,-0.0055941834839059,-0.00780311027555836,-0.00816802235527709,0.00334162960983159,0.0271895975211071,0.000577654646669926,-0.0173533915965385,-0.0327443947057269,0.0102607631871977,-0.0181878010852843,-0.00721144145200939,0.024602270221658,0.0163705098164308,0.00401429478666384,0.0244772631988991,almensilla,sevilla,,female,NA,,4,
PP1704,-0.0299046609829532,-0.0243501212402064,0.0399064379948951,0.0598649547072017,0.029021894205967,0.130917064473408,0.0432566731827414,-0.0201009839928232,0.028790529654038,-0.0200764403274837,-0.00966761106817777,0.0234947239313651,0.0663927776401739,-0.0397293838790322,-0.012717176361387,-0.160068826971026,-0.217103793609293,-0.00606756139744808,-0.028873394114996,0.137081273622363,0.0221151129874461,-0.0223540514379826,-0.00999464660482514,0.105454937979248,-0.0315273565185669,-0.0526581209212171,-0.0744749643923513,0.0325651027930984,0.0631531822069099,-0.0679426933217846,-0.00646949757482984,0.01069005263598,edarmo,huelva,urbano,female,NA,,4,
PP1705,-0.0163129158572076,-0.0162188728456197,0.0682709943019972,0.0724217588445539,0.0616765204063649,0.131416675738031,0.159846076255411,0.0371127019382331,-0.176482975690282,-0.0419880638562975,-0.0299050525508617,0.0647258979270911,-0.059566607523728,-0.0560454169687713,0.0893373788856081,-0.0468452172495082,0.222109928793156,0.0902225908804268,0.164537116527443,0.212319529240096,0.164182946723711,-0.149745198631063,-0.15445797055481,-0.451714141610829,0.176592683045502,-0.10462640241822,0.0169091498649472,-0.0821614212897566,-0.0214787249870174,0.28414541699707,-0.337616175323629,-0.174368807040173,fpiedra,malaga,,female,NA,,4,
PP1709,-0.0134411700084323,-0.0659910867012013,-0.0709892807221522,0.00351648339998528,0.0172634640742384,0.0123983426816835,-0.0468741731766047,0.0248415743890013,-0.00156613084580756,-0.014810138429676,-0.0197360938292568,-0.00608876058854336,0.0314627433925234,0.0362557498360449,-0.0394049706832019,0.0490800437844052,-0.0256478510169396,-0.119317269731656,-0.0212174735831475,-0.0686358361812502,0.158544869061112,0.0686988262251912,0.0441893504740015,-0.10891877686737,0.0136593522333784,-0.0462483358275823,-0.0295720868026311,0.0465518358700489,-0.0293167564068336,0.0155078279545376,0.0722193786752994,0.0139684032024455,rinconada,sevilla,urbano,female,NA,,4,
PP1710,-0.0171055066979773,0.00205324752580739,0.00638109787437656,0.00367446207313359,0.0100887664969661,-0.0254859420031593,-0.00523620842259179,-0.00474120189979523,-0.0159158058035975,-0.00278264146663419,0.0022631682499319,0.000198245782918922,0.0023033788621266,0.00821043567653953,-0.00194038355912055,0.00153126405723231,-0.00185450282872676,0.00148484821240849,0.00320361977081428,0.0040000312992474,-0.00395966254071141,-0.00228955694689443,2.601443115085e-05,-0.00136109251881146,-0.00129185888348919,-0.00134637008678639,0.00341880302811856,0.0011617035161325,0.00126413535729574,-0.00223983753942917,0.000517539685498282,0.00332951943150432,campillos,malaga,natural,female,2,2,NA,1
PP1713,-0.011830201889752,-0.0206296518995762,0.00820609289991275,0.0235300300869255,0.0274498950552999,-0.00153618597113018,0.00147438557166327,-2.72717666870432e-05,-0.024836883535611,-0.00699904723220109,-0.00160443742377844,-0.000572316479200665,-0.00181681235761549,8.72552826719341e-05,-0.00179617279979775,0.00787404396612748,-0.00226222252451119,0.0090948942448104,0.00901620061838914,0.00457103660253888,0.00545131814987297,0.00247063084328995,0.00250937887413256,0.0139208716055083,-0.00721336436989555,0.00120271622659903,0.00564907829526609,0.00110161099166537,-0.0133110319012341,-0.00335529837499735,-0.000895549006518656,0.0060399801779489,campillos,malaga,natural,female,2,2,NA,1
PP1722,-0.041972630322921,0.0287945062907439,0.0635627928810276,0.0275819275414929,0.000386820770701407,0.0992866565973752,0.0172058028058434,0.084022387976724,-0.0781832331799789,0.0631169916126838,0.0112940397703827,0.136236422805262,-0.0790490803846638,-0.043383189344683,0.00921151373205546,0.0441936835817155,0.0367959783755538,-0.0564736681499173,0.074581616364238,-0.0125081895614509,0.017255763924021,0.0636844888611962,0.012704681328469,0.0329431265039341,-0.0223474814099402,0.0384970415690193,-0.032795483814362,-0.0237063547142887,0.0378122522540075,0.00396705386781748,-0.0856152917292617,0.0668677912805699,medina,cadiz,,female,NA,,4,
PP1723,-0.0246058365625866,-0.0772985391525188,-0.115996754046571,0.00540916194164496,-0.0245980221946137,0.0417062203777143,-0.0533670330821168,0.041652073377495,-0.0151890897702186,-0.0146473706221832,-0.0316315163540406,0.00442329183816161,-0.0806571315025377,0.0353501410256401,-0.0896779483924579,0.133917248307117,0.00105592317206162,0.357956399634254,-0.271544428962399,0.0900438828612243,0.0298673927553414,0.00720316574791625,0.0199210215188707,-0.036940689489557,-0.28881225710259,-0.409260170089178,-0.0450352777418418,-0.0355305312236029,0.149945485199009,0.113841386781387,-0.0196593491995629,-0.0285206701866282,pgenil,cordoba,,female,NA,,4,
PP1734,-0.0207864748195706,-0.0146764767206588,-0.0197185483818661,-0.00447241635826988,0.00174792448412254,-0.0109101367567394,-0.00417400776704781,-0.0055492270901624,0.00315785782151364,-0.000421618933784931,-0.0118798064955022,-0.00299660930987326,9.85393098402189e-05,-0.000873713543465655,0.00106101727341286,0.000207997011711958,-0.000764319029785285,-0.0037148958477009,-0.00161245263760079,-0.00527748613237202,0.00223391669625757,0.00248556585091704,0.00172224920022358,-0.00202665914735862,0.00328098754170371,0.00305125183638305,0.00210359707799509,-0.00178557034143602,-0.0015586099102869,0.000411076992431122,0.00111029971314834,0.000622113711411358,leandro,sevilla,,female,2,1,NA,1
PP1741,0.107957625676771,-0.0202324686790222,0.0584281094308908,-0.0223173470965513,-0.0113164483562145,-0.00112063785655449,-0.00110343055173533,0.0029946137338075,0.00380128390763494,0.0025810242292607,-0.00284364876192309,0.00164440291982539,-0.0223916585754255,-0.0101986623873442,0.0012884389369715,0.0150282531220826,-0.00419869597655721,-0.0112972018394323,0.0161527521560383,-0.0112878666449828,-0.0126000496844782,0.00793980132867773,-0.0030902715730461,-0.0075349456499621,0.000791079408190714,0.00793944386944257,-0.0167564882193733,-0.0070345127795751,0.01367275909381,0.018591933986025,-0.00615029923294122,0.0300467415872317,bollullos,sevilla,,female,2,2,NA,1
PP1742,-0.0217502269823606,-0.0475945907510687,-0.0647715271540267,0.00184660303075661,-0.0110888013439742,0.0456827273580212,-0.0354061770168758,0.00728750714052524,-0.0110668945559104,-0.0145594453882627,0.0132543215280246,-0.0254202755030071,-0.057565011164759,-0.0210509967905391,0.0756972239183594,0.0294074202233986,-0.0181937324077764,0.00719233638596328,0.00754557197864385,-0.00832529649636579,-0.00302576684711592,0.0254074680837126,-0.00206058082299003,-0.0221318635389503,-0.0221191338154193,0.0241139179548712,0.0235962079834472,-0.0426853094863357,0.0118490829829859,-0.00252945492988914,0.00967636974417056,-0.0183923835744219,almensilla,sevilla,,female,NA,,4,
PP1744,-0.00378707088837511,-0.00879069320698007,0.0261598017618537,0.0342034719026314,-0.0434546478166777,0.0277902975989309,0.0318239032552791,0.0131080151856767,0.0121514917075214,-0.0226977234204314,0.0123209333617031,0.00454107730320142,-0.0437263566726203,-0.00230695466915805,-0.0189474616041478,0.00412515724310327,-0.0102698451750333,-0.023362311193876,0.0406317384888425,0.00453084585071502,-0.0182153441804335,-0.00125280298177271,-0.00721592319600732,-0.0208041005706326,0.0281779535838963,0.00403680072582103,-0.0349754757065135,-0.00700341346110927,0.0197863363462844,-0.00510316528208344,-0.015541362732624,0.0641180268345539,alamillo,sevilla,urbano,female,1,1,NA,1
PP1745,0.10112302104053,-0.0363522573760863,0.10033366816184,1.19752206943265e-05,0.00648312400762674,0.00721674407830349,-0.0264700005947412,0.0171182299253799,0.00834356346961932,0.00724837433628564,0.0216024108723375,-0.00527053579031528,-0.0376680462441715,0.0179579545525591,-0.0285622023825557,0.0560995418437766,-0.0283346493166145,-0.0525694860652243,0.0704039741103565,0.0237478028585243,-0.046468297609518,0.0141521522583296,-0.00262919089330627,-0.0168344075063053,-0.0470372618920226,0.0293945032453524,-0.0362365500052166,-0.0522529223749028,0.0528718525905715,0.0678813023106242,-0.0222781161834193,0.0398036612048264,bollullos,sevilla,,female,NA,,4,
PP1747,-0.00891109197580796,-0.0225608854093495,0.0458922704230306,0.0476753343235123,0.0601729346531212,0.0551154236417409,0.0027516930517434,0.0349348826495355,-0.035064785534846,-0.0162095931151129,0.0280146821156352,-0.00722436035110978,-0.017827892155291,0.022365719853824,0.0188596288789415,0.0129759487354217,0.00530490536452045,-0.0327882831241418,-0.0366620157637068,-0.0755863302741394,0.0180477756708408,-0.0411309951311873,-0.0990275115478417,0.0704202888822831,-0.0816104643632015,0.0469283266149872,0.0660037149714865,-0.0418242638351427,-0.0137158067650656,-0.0300464430136521,-0.0100181805219494,-0.0183026304919989,barbate,cadiz,,female,NA,,4,
PP1754,-0.034677276401694,0.000219273370726162,0.0190948535044003,0.0657507165407276,-0.00792890968690771,-0.0314624840079659,0.000841479629616159,-0.0117477856212329,-0.00658854128514296,-0.00318343770723641,0.0138842300666189,-0.00311630834419756,-0.00569627341907984,0.00757392211275183,-0.0149650366847389,-0.00399378357072296,-0.0224685875384037,-0.0142408989196541,0.0166517213414284,0.00171291955095005,-0.0248155811488014,-0.00823586381293599,-0.00220887729023464,-0.0134544337702251,0.0287889143692894,-0.00420024172149318,-0.0126939817033559,0.00562123910331535,0.0211791148138929,0.00185037252369556,0.012693235840786,0.0454287233243431,alamillo,sevilla,urbano,female,2,2,NA,1
PP1768,-0.0414521831156168,-0.0117028020549526,-0.0819181106918598,-0.0532753534667686,-0.0322159873650044,-0.0429921578602466,-0.0613259600216521,0.0795489238577294,-0.085207932422533,0.0351244011291143,-0.0291760567242912,0.0884291616144345,-0.0125617642673757,-0.0116369005912941,0.0229375065310335,0.0721220429195182,0.0163764976657629,-0.0315682059392919,0.0316437650794351,-0.0173839249317087,-0.00509226282450815,0.025424705250408,0.00675096199962566,0.0221740747961806,0.0129776362076416,0.0235328975328769,-0.0328418046815476,-0.00571267553790069,-0.0373912827716193,-0.00570717199822177,-0.0487210014661953,0.0412779426836245,medina,cadiz,,female,NA,,4,
PP1772,-0.03791307016306,-0.00799369540112739,0.0238022245266801,0.0734176272401895,0.0825496070339631,-0.0441134389588186,-0.0163251459048385,-0.00923546312115646,0.0216465856013803,-0.0112493129887369,0.0769723300200707,-0.0385242901098539,0.0297637234678668,-0.0678654772885194,-0.105213439918757,0.0758789978735527,-0.0855224414695686,-0.114098965697471,0.125179970483982,0.0380716670029327,-0.123684313258194,0.0180757556825696,0.0172075709878566,-0.0150200556744116,-0.112730696855889,0.0714119868848027,-0.00128744878581812,-0.135618980070864,0.115473699122317,0.17295114100066,0.0480873357205302,-0.0338567415762154,bollullos,sevilla,,female,NA,,4,
PP1786,-0.00652888157816928,-0.0101554583087639,0.00883666224020235,0.00839185904502294,0.00858195719651402,0.00335460095708789,0.000716091430748543,0.00269111831538746,-0.00993149370758251,-0.0035623049017665,-0.00195160509855206,-6.09173774260648e-05,-0.00560841855397386,-0.000890598937791366,0.00113978808098597,0.00115943967868456,0.000108831889208991,0.00112186127677199,-0.000374440302803806,-0.00109879274018381,0.000846115814488919,0.000552949964708382,0.00228798084396413,-0.000829351837168105,-0.000371666027690618,0.00294643324837134,0.00129597542194462,-2.13336343919206e-05,0.00388344859220034,0.00103789402388504,0.000818255555643396,-0.0011252290587702,vejer,cadiz,,female,2,2,NA,1
PP1791,-0.00281219732835543,-0.0269102995761347,-0.0148089336974705,-0.00234993364790194,-0.00460533993301024,0.00920256566254652,0.000950448089145033,0.00571403150517816,-0.0136117919898817,-0.00415001383845598,-0.00572438660600503,6.29402373917701e-05,-0.0070503304602802,-0.00382358588407666,0.00317635299340805,0.00189860215407202,0.00189054703829044,-0.00287993253956543,-0.000130216211902562,-0.00649968476084595,0.00635385608360172,0.00172383760291746,0.00129517015280498,-0.00106792275125503,0.000958527762136837,0.0049854258588819,0.00206926640856466,-0.000744368881549485,-0.00369216973088113,0.00313645920925377,0.00166558608756563,-0.000486174656544672,fpiedra,malaga,,female,2,1,NA,1
PP1792,-0.0711460025427217,0.0588945401169804,0.0112898011639569,-0.00628855022074992,0.00485432064533842,-0.00144739340687197,-0.00226324549971999,0.000884426781045092,-0.000552917151564803,-0.00212513547351669,0.00028781451371198,0.00147725908011545,0.00148756360005643,0.000564116413837054,0.00174719733931681,0.000491297332529461,-0.00145395689506457,0.000539644409667197,-0.00357421658950182,0.00104155077460726,-0.00250813194926802,0.00104660093075448,-0.00221312921755851,0.00121066000416559,0.0013872964360072,-0.00122504537342288,0.00309481982139838,0.00190359403680842,-0.00110542660867737,-0.000226700347021535,0.00132856364950162,-0.00235751531248563,benalup,cadiz,natural,female,3,2,2,1
PP1797,-0.123488491505606,0.195825437409954,0.0279327480072729,-0.0709186167843759,0.0313631768546718,-0.00299356479857297,-0.13529237599526,0.120449575030713,0.00240855113150767,0.107919309587132,0.0176908155075398,0.14667459089033,-0.0264461037125406,-0.0234167176735823,0.0222834375358415,0.0205196303674888,-0.0134899528588277,-0.0177433377318702,-0.000492911948668781,0.0741981344035646,-0.0366627563465225,0.00399685643620775,-0.028940764126644,0.0417234061128167,-0.00733991114144445,-0.0216820795566474,0.037314580014958,0.0964017106014976,0.139747188160011,0.142807185644901,-0.0889301883236404,0.132479578674018,medina,cadiz,,female,NA,,4,
PP1800,0.00304530319188196,-0.0317365968917235,0.0391600475397018,0.0499574107128144,0.0580639512598724,0.0338051029488553,-0.0224228597682896,0.0222897383328905,-0.012408354833597,-0.00660457984411039,0.0482854106291505,-0.017149860258417,-0.00563671728900274,-0.0244202993336173,-0.059190922230848,0.0781088902979383,-0.0665784074742785,-0.070515932737117,0.084815245317985,0.0202449238734138,-0.0961835640711956,0.00723299802080103,0.0143963048858497,-0.00503243975826105,-0.104786406954049,0.0407354108431165,-0.0024771983127215,-0.092760209273021,0.0750256078416027,0.0708098733381994,-0.000382888947723874,0.0175569409075671,bollullos,sevilla,,female,NA,,4,
PP1802,-0.0044796451310202,-0.0241887562379557,0.0367018165018128,-0.000324385460803757,0.0523274767702055,-0.0617097249778063,-0.0138373854553866,0.00173971577914344,-0.0980013031295496,-0.0403716270301249,-0.00686312524705534,0.012917094103012,-0.021942877413413,-0.0291033113034601,-0.00652858389537523,0.113616163601795,-0.00271693092727163,0.0499076476283509,-0.0781512238822688,-0.0284077989523576,-0.0538520314084773,0.00143913665628402,0.0105546039136147,0.0879054433127302,0.00530116575888314,-0.0959943960402247,-0.00255629105018387,0.0353641196494961,0.0211837243227315,0.0251699291676754,0.0140176185153475,-0.071919673929568,pgenil,cordoba,,female,NA,,4,
PP1807,0.0176958614261385,-0.0375145926717633,0.01165265173886,0.0378803907716679,0.0577790782343328,0.000728664991754799,-0.0216133438864646,0.000233391027469761,-0.0242703733740267,-0.0171558243738068,0.0119765426586974,-0.00153256296496821,0.048524245709923,0.0385209093680311,-0.00761932465866772,0.0125667385082438,-0.0256789575047763,-0.0908944823650002,-0.0257191745706569,-0.0504751108285517,0.120888285627578,0.0678856228324418,0.0670922340924744,-0.0807042899224687,0.050487563862513,-0.0242535383985979,-0.0296454464549775,0.0704279120152504,-0.0588430689576535,0.0266123984643644,0.0766059963960447,-0.0126845536514685,rinconada,sevilla,urbano,female,NA,,4,
PP1810,-0.0181755099148355,-0.0457327197036206,0.00571675987170914,0.0597374133196931,0.0552921755999487,0.0120750781787623,-0.0257848709671677,0.013773836957824,-0.029735620785263,-0.0107894603507538,0.0382584163548961,-0.0045011031796858,-0.0149140796782038,-0.0486295899474006,0.0176524319048224,0.0612556202791284,-0.118678001651693,0.0303051562054002,0.0300560442063076,0.0223836852288035,0.0156899985229121,-0.0537103304087904,-0.00960885541213276,-0.176257501656052,-0.108619498141901,0.0633891428891063,0.102036784272766,-0.191655286469201,0.203758500342785,-0.0531199014201033,0.189089433887954,0.0366180006849606,leandro,sevilla,,female,NA,,4,
PP1824,-0.00807329096540087,-0.0636507223022276,-0.0538544656347835,-0.0179550148896685,-0.00341646142053022,0.0173394993194538,-0.00942324206400856,0.0127821765883425,-0.0815298371249342,-0.0325659353795795,-0.0206210580721987,0.00703318045635955,-0.0132258112477475,-0.057705675653334,0.000286047535256679,0.0567431422371357,-0.00679514763210154,0.0441367056423687,-0.0634964665806924,-0.0362722278407978,-0.0307381162338905,0.00668401100395383,-0.0176361264276949,0.035758031412288,0.00224846584142795,-0.0491127178952681,-0.0223413959047431,0.0115037096426792,-0.00352418633972382,0.00118736885430646,0.0420721718023837,0.046561388165486,pgenil,cordoba,,female,NA,,4,
PP1827,-0.0148409470259888,-0.0056177986014554,0.0447365100015438,0.0413393863482345,0.0628649004491294,0.0518461851841741,0.0836087782663521,0.040269924626878,-0.0712158935933673,-0.0321221841968005,0.0215190823107757,0.00503519746863648,-0.0712199021693614,0.0325767993701105,-0.0186574335606273,-0.0273725217586514,0.0416178473165341,-0.0654264032362282,-0.060040165084538,-0.141490865595954,0.0566187458896135,-0.00742410470735356,-0.0985976598887642,0.10306408546781,-0.0996981974965762,0.0469861511155096,0.0622699585830494,-0.0850713157689523,-0.0320514698527922,0.00226461915357484,-0.0458494669768,0.0104536992495664,barbate,cadiz,,female,NA,,4,
PP1828,-0.0230476935140289,0.0203597148032484,0.0562492385145913,0.0373415178684863,0.00467821747962389,0.0681961476152206,0.0379786721199786,0.0635416495803215,-0.059310422155249,0.034274241509418,-0.0331501421155142,0.102845444585377,-0.0786722564034667,-0.0520404973341128,0.0737822117746302,-0.0339625777767369,-0.00910754035787083,0.0353070499044222,0.0160033663959144,0.0293567599150158,0.0385783695950161,0.0133790622321398,-0.0225037717316199,0.0209315836839734,-0.0228541080930913,-0.00385165697345224,-0.123468735481118,0.0282436656935748,0.0822360845997993,-0.0144279284203668,-0.0530868084610971,0.1336871337612,medina,cadiz,,female,NA,,4,
